timestamp_auditoria;nome_arquivo;sucesso_extracao;motivo_falha_extracao;modelo_utilizado;tempo_processamento_s;tokens_prompt;tokens_completion;tokens_total;status_auditoria;regra;evidencia;grau_confianca;severidade
2026-04-22 12:40:19;arquivos_nf/DOC_0497.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;94.7835;1498;140;1638;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 15,000.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0498.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;95.0935;1498;140;1638;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0499.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;93.4334;1497;140;1637;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0500.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;92.6889;1498;140;1638;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0501.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;95.4277;1497;141;1638;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 15,000.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0502.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;3.2842;1498;141;1639;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0503.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;4.3429;1500;142;1642;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0504.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;3.2339;1496;140;1636;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0505.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;3.5320;1500;143;1643;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0506.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;5.9349;1500;143;1643;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0507.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;6.7191;1494;138;1632;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0508.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;7.1989;1496;140;1636;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0509.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;7.2367;1495;140;1635;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 15,000.00 está acima do desvio padrão do fornecedor (Média: R$ 9,381.63).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0510.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;8.9880;1498;141;1639;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,009.85).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0511.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;9.6316;1503;145;1648;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0512.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;10.8104;1500;143;1643;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0513.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;10.7113;1495;138;1633;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0514.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;10.7563;1494;138;1632;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0515.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;12.7155;1496;139;1635;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0516.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;16.1269;1499;142;1641;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0517.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;17.2448;1496;140;1636;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0518.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;17.2487;1497;140;1637;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0518.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;17.2487;1497;140;1637;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,350.27).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0519.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;17.4334;1496;141;1637;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0520.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;16.7181;1499;143;1642;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0521.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;19.7414;1497;142;1639;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0522.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;20.0870;1499;143;1642;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0523.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;21.4107;1497;141;1638;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,296.91).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0524.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;21.3800;1496;139;1635;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0525.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;21.5494;1500;142;1642;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0526.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;25.9850;1497;141;1638;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0526.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;25.9850;1497;141;1638;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,350.27).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0527.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;26.5598;1500;143;1643;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0528.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;27.5048;1497;141;1638;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0529.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;27.8283;1496;139;1635;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0529.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;27.8283;1496;139;1635;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,009.85).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0530.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;27.9351;1499;142;1641;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0531.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;29.7270;1498;140;1638;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0532.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;30.2874;1496;139;1635;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0533.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;36.7499;1499;141;1640;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0534.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;37.0732;1500;143;1643;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0534.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;37.0732;1500;143;1643;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0535.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;37.1110;1497;140;1637;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0536.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;33.4890;1497;140;1637;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0537.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;37.5864;1499;143;1642;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,009.85).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0538.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;37.1048;1498;142;1640;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0539.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;40.1821;1502;144;1646;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0540.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;40.5925;1498;141;1639;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0541.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;40.5996;1498;142;1640;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0542.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;40.5399;1494;138;1632;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0543.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;41.4758;1497;142;1639;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0544.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;44.0467;1499;143;1642;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0545.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;46.5579;1500;142;1642;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0546.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;46.5380;1496;139;1635;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0547.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;46.5685;1498;141;1639;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0548.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;47.4840;1499;142;1641;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0549.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;47.3196;1499;141;1640;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0550.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;50.0001;1501;143;1644;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0551.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;54.0366;1498;143;1641;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0552.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;49.7308;1497;140;1637;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0552.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;49.7308;1497;140;1637;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 15,000.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0553.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;54.0402;1497;140;1637;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0554.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;54.1450;1494;136;1630;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,296.91).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0555.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;53.4978;1500;145;1645;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0556.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;54.0995;1494;138;1632;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0557.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;57.5999;1497;141;1638;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0558.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;58.3085;1499;142;1641;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0559.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;58.1336;1499;144;1643;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0560.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;60.6555;1498;143;1641;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0561.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;57.3869;1497;140;1637;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0562.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;60.8673;1499;142;1641;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0563.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;61.0268;1498;140;1638;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0564.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;61.8097;1493;139;1632;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0565.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;62.1601;1497;141;1638;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0566.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;64.4645;1499;143;1642;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0567.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;65.3366;1495;139;1634;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0568.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;64.8767;1497;140;1637;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0569.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;68.5519;1495;138;1633;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0570.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;69.2543;1501;145;1646;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0571.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;68.4048;1495;139;1634;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0572.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;71.9426;1498;142;1640;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0573.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;69.0876;1498;141;1639;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0574.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;72.2704;1498;141;1639;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0575.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;72.0836;1498;140;1638;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0576.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;73.2432;1499;144;1643;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0577.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;78.5058;1498;141;1639;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0578.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;75.4492;1492;136;1628;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0579.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;82.0442;1498;141;1639;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0580.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;78.2615;1503;146;1649;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0581.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;76.7364;1498;142;1640;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0582.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;79.2770;1493;137;1630;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0583.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;81.0279;1493;137;1630;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0584.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;81.9114;1498;140;1638;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0585.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;82.1512;1502;145;1647;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 9,381.63).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0586.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;83.4495;1496;138;1634;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 15,000.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0587.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;85.5662;1498;141;1639;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0588.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;85.4820;1497;140;1637;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0589.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;88.0106;1498;140;1638;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0590.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;88.6217;1499;144;1643;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0591.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;87.7640;1496;139;1635;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0592.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;89.0472;1494;137;1631;SUSPEITO;STATUS_INCONSISTENTE;Status 'CANCELADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0593.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;92.4290;1499;142;1641;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 9,381.63).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0594.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;92.1255;1500;144;1644;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0595.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;91.9207;1495;139;1634;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0595.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;91.9207;1495;139;1634;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 15,000.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0596.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;95.0138;1495;138;1633;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0597.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;95.6371;1496;140;1636;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0598.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;95.5031;1498;141;1639;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0599.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;95.9585;1501;144;1645;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0600.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;96.0250;1498;140;1638;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0601.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;98.6593;1497;140;1637;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 15,000.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0602.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;2.4425;1497;140;1637;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0603.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;3.6762;1497;141;1638;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0604.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;3.6752;1495;139;1634;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0605.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;3.2474;1498;140;1638;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0606.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;3.7028;1501;144;1645;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0607.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;6.3588;1499;142;1641;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0608.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;6.8993;1498;140;1638;REPROVADO;NF_DUPLICADA;Número aparece em: arquivos_nf/DOC_0943.txt;0.95;ALTA
2026-04-22 12:40:19;arquivos_nf/DOC_0609.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;6.6993;1497;140;1637;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0610.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;7.8215;1499;143;1642;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 9,911.05).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0611.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;7.6277;1495;139;1634;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0612.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;9.9822;1499;141;1640;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0613.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;10.1726;1497;140;1637;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0613.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;10.1726;1497;140;1637;SUSPEITO;VALOR_FORA_DA_FAIXA;Valor R$ 19,500.00 está acima do desvio padrão do fornecedor (Média: R$ 10,350.27).;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0614.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;10.8052;1493;136;1629;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0615.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;11.1875;1498;141;1639;SUSPEITO;STATUS_INCONSISTENTE;Status 'ESTORNADO' com data de pagamento preenchida.;0.85;MEDIA
2026-04-22 12:40:19;arquivos_nf/DOC_0616.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;11.1806;1497;139;1636;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0617.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;14.2372;1497;140;1637;APROVADO;;;;
2026-04-22 12:40:19;arquivos_nf/DOC_0618.txt;SIM;não extraído;gpt-4o-mini-2024-07-18;18.4923;1497;141;1638;SUSPEITO;STATUS_INCONSISTENTE;Status 'PENDENTE' com data de pagamento preenchida.;0.85;MEDIA
